datetime,pm25,hour,dayofweek,day_name
2024-03-08 12:00:00+00:00,31.636475815492517,12,4,Friday
2024-03-08 13:00:00+00:00,32.12752099130668,13,4,Friday
2024-03-08 14:00:00+00:00,32.61856616712084,14,4,Friday
2024-03-08 15:00:00+00:00,33.109611342935,15,4,Friday
2024-03-08 16:00:00+00:00,33.60065651874916,16,4,Friday
2024-03-08 17:00:00+00:00,34.091701694563326,17,4,Friday
2024-03-08 18:00:00+00:00,34.582746870377484,18,4,Friday
2024-03-08 19:00:00+00:00,35.07379204619164,19,4,Friday
2024-03-08 20:00:00+00:00,35.564837222005806,20,4,Friday
2024-03-08 21:00:00+00:00,36.055882397819964,21,4,Friday
2024-03-08 22:00:00+00:00,36.54692757363412,22,4,Friday
2024-03-08 23:00:00+00:00,37.037972749448286,23,4,Friday
2024-03-09 00:00:00+00:00,37.52901792526245,0,5,Saturday
2024-03-09 01:00:00+00:00,38.02006310107661,1,5,Saturday
2024-03-09 02:00:00+00:00,38.511108276890766,2,5,Saturday
2024-03-09 03:00:00+00:00,39.00215345270493,3,5,Saturday
2024-03-09 04:00:00+00:00,39.493198628519096,4,5,Saturday
2024-03-09 05:00:00+00:00,39.98424380433325,5,5,Saturday
2024-03-09 06:00:00+00:00,40.47528898014741,6,5,Saturday
2024-03-09 07:00:00+00:00,40.966334155961576,7,5,Saturday
2024-03-09 08:00:00+00:00,41.45737933177574,8,5,Saturday
2024-03-09 09:00:00+00:00,41.9484245075899,9,5,Saturday
2024-03-09 10:00:00+00:00,42.439469683404056,10,5,Saturday
2024-03-09 11:00:00+00:00,42.93051485921822,11,5,Saturday
2024-03-09 12:00:00+00:00,43.421560035032385,12,5,Saturday
2024-03-09 13:00:00+00:00,43.91260521084654,13,5,Saturday
2024-03-09 14:00:00+00:00,44.4036503866607,14,5,Saturday
2024-03-09 15:00:00+00:00,44.894695562474865,15,5,Saturday
2024-03-09 16:00:00+00:00,45.38574073828902,16,5,Saturday
2024-03-09 17:00:00+00:00,45.87678591410319,17,5,Saturday
2024-03-09 18:00:00+00:00,11.69087290763855,18,5,Saturday
2024-03-09 19:00:00+00:00,8.342460433642069,19,5,Saturday
2024-03-09 20:00:00+00:00,8.157589276631674,20,5,Saturday
2024-03-09 21:00:00+00:00,8.793749968210856,21,5,Saturday
2024-03-09 22:00:00+00:00,9.154464165369667,22,5,Saturday
2024-03-09 23:00:00+00:00,7.461458365122477,23,5,Saturday
2024-03-10 00:00:00+00:00,6.405357162157695,0,6,Sunday
2024-03-10 01:00:00+00:00,5.108779748280843,1,6,Sunday
2024-03-10 02:00:00+00:00,4.656994044780731,2,6,Sunday
2024-03-10 03:00:00+00:00,6.067559520403544,3,6,Sunday
2024-03-10 04:00:00+00:00,14.363690376281738,4,6,Sunday
2024-03-10 05:00:00+00:00,23.462202390034992,5,6,Sunday
2024-03-10 06:00:00+00:00,13.62708338101705,6,6,Sunday
2024-03-10 07:00:00+00:00,11.104315439860024,7,6,Sunday
2024-03-10 08:00:00+00:00,8.698809583981832,8,6,Sunday
2024-03-10 09:00:00+00:00,7.522023916244507,9,6,Sunday
2024-03-10 10:00:00+00:00,7.264732231696446,10,6,Sunday
2024-03-10 11:00:00+00:00,7.007440547148386,11,6,Sunday
2024-03-10 12:00:00+00:00,6.7501488626003265,12,6,Sunday
2024-03-10 13:00:00+00:00,6.492857178052266,13,6,Sunday
2024-03-10 14:00:00+00:00,6.604315479596456,14,6,Sunday
2024-03-10 15:00:00+00:00,7.544047594070435,15,6,Sunday
2024-03-10 16:00:00+00:00,19.455952644348145,16,6,Sunday
2024-03-10 17:00:00+00:00,33.33571481704712,17,6,Sunday
2024-03-10 18:00:00+00:00,34.97857173283895,18,6,Sunday
2024-03-10 19:00:00+00:00,25.454762140909832,19,6,Sunday
2024-03-10 20:00:00+00:00,18.812946796417236,20,6,Sunday
2024-03-10 21:00:00+00:00,14.640029907226562,21,6,Sunday
2024-03-10 22:00:00+00:00,11.920535723368326,22,6,Sunday
2024-03-10 23:00:00+00:00,11.52529764175415,23,6,Sunday
2024-03-11 00:00:00+00:00,11.590327262878418,0,0,Monday
2024-03-11 01:00:00+00:00,9.692113002141316,1,0,Monday
2024-03-11 02:00:00+00:00,8.833035628000895,2,0,Monday
2024-03-11 03:00:00+00:00,12.665327310562134,3,0,Monday
2024-03-11 04:00:00+00:00,19.77931555112203,4,0,Monday
2024-03-11 05:00:00+00:00,20.325595219930012,5,0,Monday
2024-03-11 06:00:00+00:00,17.35580388704936,6,0,Monday
2024-03-11 07:00:00+00:00,15.866071462631226,7,0,Monday
2024-03-11 08:00:00+00:00,13.881398916244509,8,0,Monday
2024-03-11 09:00:00+00:00,14.328571213616264,9,0,Monday
2024-03-11 10:00:00+00:00,14.572519699732462,10,0,Monday
2024-03-11 11:00:00+00:00,12.533928632736206,11,0,Monday
2024-03-11 12:00:00+00:00,25.9249009291331,12,0,Monday
2024-03-11 13:00:00+00:00,39.31587322552999,13,0,Monday
2024-03-11 14:00:00+00:00,44.92321379979452,14,0,Monday
2024-03-11 15:00:00+00:00,19.800865693525836,15,0,Monday
2024-03-11 16:00:00+00:00,17.00850350516183,16,0,Monday
2024-03-11 17:00:00+00:00,16.820659688213368,17,0,Monday
2024-03-11 18:00:00+00:00,16.632815871264906,18,0,Monday
2024-03-11 19:00:00+00:00,16.444972054316448,19,0,Monday
2024-03-11 20:00:00+00:00,16.257128237367986,20,0,Monday
2024-03-11 21:00:00+00:00,16.069284420419525,21,0,Monday
2024-03-11 22:00:00+00:00,15.881440603471063,22,0,Monday
2024-03-11 23:00:00+00:00,15.693596786522603,23,0,Monday
2024-03-12 00:00:00+00:00,15.505752969574141,0,1,Tuesday
2024-03-12 01:00:00+00:00,15.317909152625681,1,1,Tuesday
2024-03-12 02:00:00+00:00,15.13006533567722,2,1,Tuesday
2024-03-12 03:00:00+00:00,14.94222151872876,3,1,Tuesday
2024-03-12 04:00:00+00:00,14.754377701780298,4,1,Tuesday
2024-03-12 05:00:00+00:00,14.566533884831838,5,1,Tuesday
2024-03-12 06:00:00+00:00,14.378690067883376,6,1,Tuesday
2024-03-12 07:00:00+00:00,14.190846250934914,7,1,Tuesday
2024-03-12 08:00:00+00:00,14.003002433986454,8,1,Tuesday
2024-03-12 09:00:00+00:00,13.815158617037993,9,1,Tuesday
2024-03-12 10:00:00+00:00,13.627314800089533,10,1,Tuesday
2024-03-12 11:00:00+00:00,13.43947098314107,11,1,Tuesday
2024-03-12 12:00:00+00:00,13.251627166192609,12,1,Tuesday
2024-03-12 13:00:00+00:00,13.063783349244149,13,1,Tuesday
2024-03-12 14:00:00+00:00,12.875939532295689,14,1,Tuesday
2024-03-12 15:00:00+00:00,12.688095715347227,15,1,Tuesday
2024-03-12 16:00:00+00:00,12.500251898398766,16,1,Tuesday
2024-03-12 17:00:00+00:00,12.312408081450304,17,1,Tuesday
2024-03-12 18:00:00+00:00,12.124564264501844,18,1,Tuesday
2024-03-12 19:00:00+00:00,11.936720447553384,19,1,Tuesday
2024-03-12 20:00:00+00:00,11.748876630604922,20,1,Tuesday
2024-03-12 21:00:00+00:00,11.56103281365646,21,1,Tuesday
2024-03-12 22:00:00+00:00,11.373188996707999,22,1,Tuesday
2024-03-12 23:00:00+00:00,11.185345179759539,23,1,Tuesday
2024-03-13 00:00:00+00:00,10.997501362811079,0,2,Wednesday
2024-03-13 01:00:00+00:00,10.809657545862617,1,2,Wednesday
2024-03-13 02:00:00+00:00,10.621813728914155,2,2,Wednesday
2024-03-13 03:00:00+00:00,10.433969911965695,3,2,Wednesday
2024-03-13 04:00:00+00:00,10.246126095017233,4,2,Wednesday
2024-03-13 05:00:00+00:00,10.058282278068774,5,2,Wednesday
2024-03-13 06:00:00+00:00,9.870438461120312,6,2,Wednesday
2024-03-13 07:00:00+00:00,9.68259464417185,7,2,Wednesday
2024-03-13 08:00:00+00:00,9.49475082722339,8,2,Wednesday
2024-03-13 09:00:00+00:00,9.30690701027493,9,2,Wednesday
2024-03-13 10:00:00+00:00,9.119063193326468,10,2,Wednesday
2024-03-13 11:00:00+00:00,8.931219376378007,11,2,Wednesday
2024-03-13 12:00:00+00:00,8.743375559429547,12,2,Wednesday
2024-03-13 13:00:00+00:00,8.555531742481085,13,2,Wednesday
2024-03-13 14:00:00+00:00,8.367687925532623,14,2,Wednesday
2024-03-13 15:00:00+00:00,8.179844108584163,15,2,Wednesday
2024-03-13 16:00:00+00:00,7.992000291635701,16,2,Wednesday
2024-03-13 17:00:00+00:00,7.804156474687241,17,2,Wednesday
2024-03-13 18:00:00+00:00,7.61631265773878,18,2,Wednesday
2024-03-13 19:00:00+00:00,7.42846884079032,19,2,Wednesday
2024-03-13 20:00:00+00:00,7.240625023841858,20,2,Wednesday
2024-03-13 21:00:00+00:00,7.28913692633311,21,2,Wednesday
2024-03-13 22:00:00+00:00,6.010416706403096,22,2,Wednesday
2024-03-13 23:00:00+00:00,5.948448161284128,23,2,Wednesday
2024-03-14 00:00:00+00:00,5.886479616165161,0,3,Thursday
2024-03-14 01:00:00+00:00,5.824511071046193,1,3,Thursday
2024-03-14 02:00:00+00:00,5.762542525927225,2,3,Thursday
2024-03-14 03:00:00+00:00,5.700573980808258,3,3,Thursday
2024-03-14 04:00:00+00:00,5.63860543568929,4,3,Thursday
2024-03-14 05:00:00+00:00,5.576636890570322,5,3,Thursday
2024-03-14 06:00:00+00:00,5.514668345451355,6,3,Thursday
2024-03-14 07:00:00+00:00,5.452699800332387,7,3,Thursday
2024-03-14 08:00:00+00:00,5.39073125521342,8,3,Thursday
2024-03-14 09:00:00+00:00,5.328762710094452,9,3,Thursday
2024-03-14 10:00:00+00:00,5.266794164975484,10,3,Thursday
2024-03-14 11:00:00+00:00,5.204825619856517,11,3,Thursday
2024-03-14 12:00:00+00:00,5.142857074737549,12,3,Thursday
2024-03-14 13:00:00+00:00,5.665327429771423,13,3,Thursday
2024-03-14 14:00:00+00:00,8.540476242701212,14,3,Thursday
2024-03-14 15:00:00+00:00,58.82886938254038,15,3,Thursday
2024-03-14 16:00:00+00:00,109.11726252237956,16,3,Thursday
2024-03-14 17:00:00+00:00,69.688094774882,17,3,Thursday
2024-03-14 18:00:00+00:00,38.97599188486735,18,3,Thursday
2024-03-14 19:00:00+00:00,33.896709495120575,19,3,Thursday
2024-03-14 20:00:00+00:00,28.817427105373802,20,3,Thursday
2024-03-14 21:00:00+00:00,23.738144715627033,21,3,Thursday
2024-03-14 22:00:00+00:00,18.65886232588026,22,3,Thursday
2024-03-14 23:00:00+00:00,13.579579936133488,23,3,Thursday
2024-03-15 00:00:00+00:00,8.500297546386719,0,4,Friday
2024-03-15 01:00:00+00:00,8.083928545316061,1,4,Friday
2024-03-15 02:00:00+00:00,7.53511913617452,2,4,Friday
2024-03-15 03:00:00+00:00,110.64419670899709,3,4,Friday
2024-03-15 04:00:00+00:00,213.75327428181967,4,4,Friday
2024-03-15 05:00:00+00:00,58.0008929570516,5,4,Friday
2024-03-15 06:00:00+00:00,28.700595378875732,6,4,Friday
2024-03-15 07:00:00+00:00,19.097172737121586,7,4,Friday
2024-03-15 08:00:00+00:00,12.516666650772097,8,4,Friday
2024-03-15 09:00:00+00:00,11.73452385266622,9,4,Friday
2024-03-15 10:00:00+00:00,8.86646827061971,10,4,Friday
2024-03-15 11:00:00+00:00,6.127182563145955,11,4,Friday
2024-03-15 12:00:00+00:00,5.12500003973643,12,4,Friday
2024-03-15 13:00:00+00:00,9.036706407864887,13,4,Friday
2024-03-15 14:00:00+00:00,93.1511906782786,14,4,Friday
2024-03-15 15:00:00+00:00,46.309523582458496,15,4,Friday
2024-03-15 16:00:00+00:00,31.95535723368327,16,4,Friday
2024-03-15 17:00:00+00:00,44.52738094329834,17,4,Friday
2024-03-15 18:00:00+00:00,37.55833339691162,18,4,Friday
2024-03-15 19:00:00+00:00,30.935912768046062,19,4,Friday
2024-03-15 20:00:00+00:00,25.145833333333332,20,4,Friday
2024-03-15 21:00:00+00:00,21.185664812723797,21,4,Friday
2024-03-15 22:00:00+00:00,17.95535723368327,22,4,Friday
2024-03-15 23:00:00+00:00,17.137351036071777,23,4,Friday
2024-03-16 00:00:00+00:00,15.512946367263794,0,5,Saturday
2024-03-16 01:00:00+00:00,13.48839290936788,1,5,Saturday
2024-03-16 02:00:00+00:00,11.844196478525795,2,5,Saturday
2024-03-16 03:00:00+00:00,13.953720331192017,3,5,Saturday
2024-03-16 04:00:00+00:00,15.939732074737549,4,5,Saturday
2024-03-16 05:00:00+00:00,20.887499809265137,5,5,Saturday
2024-03-16 06:00:00+00:00,20.752926455603703,6,5,Saturday
2024-03-16 07:00:00+00:00,20.618353101942272,7,5,Saturday
2024-03-16 08:00:00+00:00,20.48377974828084,8,5,Saturday
2024-03-16 09:00:00+00:00,15.695833444595335,9,5,Saturday
2024-03-16 10:00:00+00:00,13.995089371999104,10,5,Saturday
2024-03-16 11:00:00+00:00,14.08229168256124,11,5,Saturday
2024-03-16 12:00:00+00:00,18.86755935351054,12,5,Saturday
2024-03-16 13:00:00+00:00,14.028422753016152,13,5,Saturday
2024-03-16 14:00:00+00:00,11.76383924484253,14,5,Saturday
2024-03-16 15:00:00+00:00,24.229761759440105,15,5,Saturday
2024-03-16 16:00:00+00:00,54.03601233164469,16,5,Saturday
2024-03-16 17:00:00+00:00,35.53869024912516,17,5,Saturday
2024-03-16 18:00:00+00:00,28.419841289520264,18,5,Saturday
2024-03-16 19:00:00+00:00,23.53214295705159,19,5,Saturday
2024-03-16 20:00:00+00:00,21.465773741404217,20,5,Saturday
2024-03-16 21:00:00+00:00,22.27276786168416,21,5,Saturday
2024-03-16 22:00:00+00:00,21.31624814867973,22,5,Saturday
2024-03-16 23:00:00+00:00,20.3597284356753,23,5,Saturday
2024-03-17 00:00:00+00:00,19.40320872267087,0,6,Sunday
2024-03-17 01:00:00+00:00,18.44668900966644,1,6,Sunday
2024-03-17 02:00:00+00:00,17.49016929666201,2,6,Sunday
2024-03-17 03:00:00+00:00,16.533649583657578,3,6,Sunday
2024-03-17 04:00:00+00:00,15.577129870653149,4,6,Sunday
2024-03-17 05:00:00+00:00,14.62061015764872,5,6,Sunday
2024-03-17 06:00:00+00:00,13.664090444644291,6,6,Sunday
2024-03-17 07:00:00+00:00,12.70757073163986,7,6,Sunday
2024-03-17 08:00:00+00:00,11.75105101863543,8,6,Sunday
2024-03-17 09:00:00+00:00,10.794531305631,9,6,Sunday
2024-03-17 10:00:00+00:00,9.838011592626572,10,6,Sunday
2024-03-17 11:00:00+00:00,8.881491879622141,11,6,Sunday
2024-03-17 12:00:00+00:00,7.92497216661771,12,6,Sunday
2024-03-17 13:00:00+00:00,6.968452453613281,13,6,Sunday
2024-03-17 14:00:00+00:00,45.786904652913414,14,6,Sunday
2024-03-17 15:00:00+00:00,46.18258889516195,15,6,Sunday
2024-03-17 16:00:00+00:00,42.70173159512606,16,6,Sunday
2024-03-17 17:00:00+00:00,23.269047737121586,17,6,Sunday
2024-03-17 18:00:00+00:00,16.605555375417072,18,6,Sunday
2024-03-17 19:00:00+00:00,15.55877979596456,19,6,Sunday
2024-03-17 20:00:00+00:00,12.980952501296995,20,6,Sunday
2024-03-17 21:00:00+00:00,8.223363121350607,21,6,Sunday
2024-03-17 22:00:00+00:00,6.727232197920482,22,6,Sunday
2024-03-17 23:00:00+00:00,5.2311012744903564,23,6,Sunday
2024-03-18 00:00:00+00:00,5.302083333333333,0,0,Monday
2024-03-18 01:00:00+00:00,6.236904780069987,1,0,Monday
2024-03-18 02:00:00+00:00,7.37693452835083,2,0,Monday
2024-03-18 03:00:00+00:00,10.7855654557546,3,0,Monday
2024-03-18 04:00:00+00:00,11.99707341194153,4,0,Monday
2024-03-18 05:00:00+00:00,13.20858136812846,5,0,Monday
2024-03-18 06:00:00+00:00,14.42008932431539,6,0,Monday
2024-03-18 07:00:00+00:00,12.925148725509644,7,0,Monday
2024-03-18 08:00:00+00:00,12.897023836771648,8,0,Monday
2024-03-18 09:00:00+00:00,12.155654827753702,9,0,Monday
2024-03-18 10:00:00+00:00,12.227827390034994,10,0,Monday
2024-03-18 11:00:00+00:00,12.481101036071776,11,0,Monday
2024-03-18 12:00:00+00:00,17.934821526209515,12,0,Monday
2024-03-18 13:00:00+00:00,9.22276790936788,13,0,Monday
2024-03-18 14:00:00+00:00,10.573511918385824,14,0,Monday
2024-03-18 15:00:00+00:00,11.133333365122477,15,0,Monday
2024-03-18 16:00:00+00:00,11.10758924484253,16,0,Monday
2024-03-18 17:00:00+00:00,13.590476195017496,17,0,Monday
2024-03-18 18:00:00+00:00,18.16562493642171,18,0,Monday
2024-03-18 19:00:00+00:00,14.053869167963663,19,0,Monday
2024-03-18 20:00:00+00:00,7.276934464772542,20,0,Monday
2024-03-18 21:00:00+00:00,6.523958285649617,21,0,Monday
2024-03-18 22:00:00+00:00,5.604017893473308,22,0,Monday
2024-03-18 23:00:00+00:00,4.576339284578959,23,0,Monday
2024-03-19 00:00:00+00:00,3.949107189973195,0,1,Tuesday
2024-03-19 01:00:00+00:00,4.069196452697118,1,1,Tuesday
2024-03-19 02:00:00+00:00,4.189285715421041,2,1,Tuesday
2024-03-19 03:00:00+00:00,9.947023828824362,3,1,Tuesday
2024-03-19 04:00:00+00:00,17.928571224212646,4,1,Tuesday
2024-03-19 05:00:00+00:00,16.624255855878193,5,1,Tuesday
2024-03-19 06:00:00+00:00,15.31994048754374,6,1,Tuesday
2024-03-19 07:00:00+00:00,12.236606995264689,7,1,Tuesday
2024-03-19 08:00:00+00:00,12.614434560139976,8,1,Tuesday
2024-03-19 09:00:00+00:00,12.880208412806192,9,1,Tuesday
2024-03-19 10:00:00+00:00,12.4025297164917,10,1,Tuesday
2024-03-19 11:00:00+00:00,9.878422578175863,11,1,Tuesday
2024-03-19 12:00:00+00:00,7.796577374140422,12,1,Tuesday
2024-03-19 13:00:00+00:00,18.272172649701435,13,1,Tuesday
2024-03-19 14:00:00+00:00,10.707886934280396,14,1,Tuesday
2024-03-19 15:00:00+00:00,9.786458253860474,15,1,Tuesday
2024-03-19 16:00:00+00:00,10.675148725509644,16,1,Tuesday
2024-03-19 17:00:00+00:00,10.381448109944662,17,1,Tuesday
2024-03-19 18:00:00+00:00,9.828819433848064,18,1,Tuesday
2024-03-19 19:00:00+00:00,8.505952397982279,19,1,Tuesday
2024-03-19 20:00:00+00:00,7.299255887667338,20,1,Tuesday
2024-03-19 21:00:00+00:00,7.039732178052266,21,1,Tuesday
2024-03-19 22:00:00+00:00,6.722916603088379,22,1,Tuesday
2024-03-19 23:00:00+00:00,6.2275296449661255,23,1,Tuesday
2024-03-20 00:00:00+00:00,5.881547609965007,0,2,Wednesday
2024-03-20 01:00:00+00:00,5.889880895614624,1,2,Wednesday
2024-03-20 02:00:00+00:00,8.032254417737326,2,2,Wednesday
2024-03-20 03:00:00+00:00,10.174627939860027,3,2,Wednesday
2024-03-20 04:00:00+00:00,12.317001461982727,4,2,Wednesday
2024-03-20 05:00:00+00:00,14.459374984105429,5,2,Wednesday
2024-03-20 06:00:00+00:00,13.559821526209513,6,2,Wednesday
2024-03-20 07:00:00+00:00,10.49999984105428,7,2,Wednesday
2024-03-20 08:00:00+00:00,9.88095243771871,8,2,Wednesday
2024-03-20 09:00:00+00:00,10.087053537368774,9,2,Wednesday
2024-03-20 10:00:00+00:00,8.791914648479885,10,2,Wednesday
2024-03-20 11:00:00+00:00,7.496775759590996,11,2,Wednesday
2024-03-20 12:00:00+00:00,6.2016368707021075,12,2,Wednesday
2024-03-20 13:00:00+00:00,5.731994032859802,13,2,Wednesday
2024-03-20 14:00:00+00:00,7.457291762034099,14,2,Wednesday
2024-03-20 15:00:00+00:00,9.221279780069986,15,2,Wednesday
2024-03-20 16:00:00+00:00,54.858184814453125,16,2,Wednesday
2024-03-20 17:00:00+00:00,20.05089298884074,17,2,Wednesday
2024-03-20 18:00:00+00:00,10.451636950174969,18,2,Wednesday
2024-03-20 19:00:00+00:00,9.28482143084208,19,2,Wednesday
2024-03-20 20:00:00+00:00,9.066666762034098,20,2,Wednesday
2024-03-20 21:00:00+00:00,6.956398844718933,21,2,Wednesday
2024-03-20 22:00:00+00:00,5.333184480667114,22,2,Wednesday
2024-03-20 23:00:00+00:00,5.49663048414957,23,2,Wednesday
2024-03-21 00:00:00+00:00,5.660076487632025,0,3,Thursday
2024-03-21 01:00:00+00:00,5.82352249111448,1,3,Thursday
2024-03-21 02:00:00+00:00,5.986968494596936,2,3,Thursday
2024-03-21 03:00:00+00:00,6.150414498079391,3,3,Thursday
2024-03-21 04:00:00+00:00,6.313860501561846,4,3,Thursday
2024-03-21 05:00:00+00:00,6.477306505044302,5,3,Thursday
2024-03-21 06:00:00+00:00,6.640752508526757,6,3,Thursday
2024-03-21 07:00:00+00:00,6.804198512009212,7,3,Thursday
2024-03-21 08:00:00+00:00,6.967644515491667,8,3,Thursday
2024-03-21 09:00:00+00:00,7.131090518974123,9,3,Thursday
2024-03-21 10:00:00+00:00,7.294536522456578,10,3,Thursday
2024-03-21 11:00:00+00:00,7.457982525939034,11,3,Thursday
2024-03-21 12:00:00+00:00,7.621428529421489,12,3,Thursday
2024-03-21 13:00:00+00:00,5.732242027918498,13,3,Thursday
2024-03-21 14:00:00+00:00,5.094642837842305,14,3,Thursday
2024-03-21 15:00:00+00:00,8.277083158493042,15,3,Thursday
2024-03-21 16:00:00+00:00,9.560118913650513,16,3,Thursday
2024-03-21 17:00:00+00:00,11.753125031789144,17,3,Thursday
2024-03-21 18:00:00+00:00,10.469791650772097,18,3,Thursday
2024-03-21 19:00:00+00:00,15.26190503438314,19,3,Thursday
2024-03-21 20:00:00+00:00,20.54866091410319,20,3,Thursday
2024-03-21 21:00:00+00:00,17.05059544245402,21,3,Thursday
2024-03-21 22:00:00+00:00,10.91026775042216,22,3,Thursday
2024-03-21 23:00:00+00:00,5.926934480667114,23,3,Thursday
2024-03-22 00:00:00+00:00,4.5086309512456255,0,4,Friday
2024-03-22 01:00:00+00:00,4.466369032859802,1,4,Friday
2024-03-22 02:00:00+00:00,8.698363065719604,2,4,Friday
2024-03-22 03:00:00+00:00,13.08377973238627,3,4,Friday
2024-03-22 04:00:00+00:00,21.391815344492596,4,4,Friday
2024-03-22 05:00:00+00:00,16.39449413617452,5,4,Friday
2024-03-22 06:00:00+00:00,18.03690489133199,6,4,Friday
2024-03-22 07:00:00+00:00,16.69702370961507,7,4,Friday
2024-03-22 08:00:00+00:00,17.172767957051594,8,4,Friday
2024-03-22 09:00:00+00:00,13.570684671401978,9,4,Friday
2024-03-22 10:00:00+00:00,9.231994072596232,10,4,Friday
2024-03-22 11:00:00+00:00,8.517113089561462,11,4,Friday
2024-03-22 12:00:00+00:00,7.004910707473755,12,4,Friday
2024-03-22 13:00:00+00:00,5.492708325386047,13,4,Friday
2024-03-22 14:00:00+00:00,5.97857145468394,14,4,Friday
2024-03-22 15:00:00+00:00,14.860267957051596,15,4,Friday
2024-03-22 16:00:00+00:00,50.31011915206909,16,4,Friday
2024-03-22 17:00:00+00:00,20.274404684702557,17,4,Friday
2024-03-22 18:00:00+00:00,11.722113132476808,18,4,Friday
2024-03-22 19:00:00+00:00,9.467708269755043,19,4,Friday
2024-03-22 20:00:00+00:00,22.594196399052937,20,4,Friday
2024-03-22 21:00:00+00:00,18.674355387687683,21,4,Friday
2024-03-22 22:00:00+00:00,7.566220283508301,22,4,Friday
2024-03-22 23:00:00+00:00,7.108333309491475,23,4,Friday
2024-03-23 00:00:00+00:00,7.313392877578735,0,5,Saturday
2024-03-23 01:00:00+00:00,8.179613073666891,1,5,Saturday
2024-03-23 02:00:00+00:00,9.63148806889852,2,5,Saturday
2024-03-23 03:00:00+00:00,11.083363064130147,3,5,Saturday
2024-03-23 04:00:00+00:00,12.535238059361776,4,5,Saturday
2024-03-23 05:00:00+00:00,13.987113054593404,5,5,Saturday
2024-03-23 06:00:00+00:00,15.438988049825031,6,5,Saturday
2024-03-23 07:00:00+00:00,17.077529509862263,7,5,Saturday
2024-03-23 08:00:00+00:00,21.075446605682373,8,5,Saturday
2024-03-23 09:00:00+00:00,18.84017864863078,9,5,Saturday
2024-03-23 10:00:00+00:00,14.15446432431539,10,5,Saturday
2024-03-23 11:00:00+00:00,10.833928628401322,11,5,Saturday
2024-03-23 12:00:00+00:00,7.835565567016602,12,5,Saturday
2024-03-23 13:00:00+00:00,6.26964286963145,13,5,Saturday
2024-03-23 14:00:00+00:00,6.735714316368103,14,5,Saturday
2024-03-23 15:00:00+00:00,13.0075892607371,15,5,Saturday
2024-03-23 16:00:00+00:00,16.884077151616413,16,5,Saturday
2024-03-23 17:00:00+00:00,17.1369047164917,17,5,Saturday
2024-03-23 18:00:00+00:00,8.703184604644775,18,5,Saturday
2024-03-23 19:00:00+00:00,5.964434464772542,19,5,Saturday
2024-03-23 20:00:00+00:00,5.1541666984558105,20,5,Saturday
2024-03-23 21:00:00+00:00,4.7970238129297895,21,5,Saturday
2024-03-23 22:00:00+00:00,5.523883938789368,22,5,Saturday
2024-03-23 23:00:00+00:00,6.250744064648947,23,5,Saturday
2024-03-24 00:00:00+00:00,6.977604190508525,0,6,Sunday
2024-03-24 01:00:00+00:00,7.704464316368103,1,6,Sunday
2024-03-24 02:00:00+00:00,12.739286025365194,2,6,Sunday
2024-03-24 03:00:00+00:00,28.16205358505249,3,6,Sunday
2024-03-24 04:00:00+00:00,23.99002965291341,4,6,Sunday
2024-03-24 05:00:00+00:00,21.552827262878417,5,6,Sunday
2024-03-24 06:00:00+00:00,19.115624872843423,6,6,Sunday
2024-03-24 07:00:00+00:00,16.67842248280843,7,6,Sunday
2024-03-24 08:00:00+00:00,14.241220092773437,8,6,Sunday
2024-03-24 09:00:00+00:00,11.804017702738443,9,6,Sunday
2024-03-24 10:00:00+00:00,9.186011950174969,10,6,Sunday
2024-03-24 11:00:00+00:00,7.446874976158142,11,6,Sunday
2024-03-24 12:00:00+00:00,6.311904748280843,12,6,Sunday
2024-03-24 13:00:00+00:00,6.548363089561462,13,6,Sunday
2024-03-24 14:00:00+00:00,7.211904843648274,14,6,Sunday
2024-03-24 15:00:00+00:00,21.09166677792867,15,6,Sunday
2024-03-24 16:00:00+00:00,18.959970474243164,16,6,Sunday
2024-03-24 17:00:00+00:00,16.66041660308838,17,6,Sunday
2024-03-24 18:00:00+00:00,11.116071542104086,18,6,Sunday
2024-03-24 19:00:00+00:00,7.816964268684387,19,6,Sunday
2024-03-24 20:00:00+00:00,7.416815519332886,20,6,Sunday
2024-03-24 21:00:00+00:00,7.960119128227234,21,6,Sunday
2024-03-24 22:00:00+00:00,5.578720251719157,22,6,Sunday
2024-03-24 23:00:00+00:00,4.443601230780284,23,6,Sunday
2024-03-25 00:00:00+00:00,4.809821446736653,0,0,Monday
2024-03-25 01:00:00+00:00,5.911160667737325,1,0,Monday
2024-03-25 02:00:00+00:00,9.938244064648948,2,0,Monday
2024-03-25 03:00:00+00:00,18.32247042655945,3,0,Monday
2024-03-25 04:00:00+00:00,32.327678203582764,4,0,Monday
2024-03-25 05:00:00+00:00,36.670238176981606,5,0,Monday
2024-03-25 06:00:00+00:00,25.184226036071777,6,0,Monday
2024-03-25 07:00:00+00:00,20.199057459831238,7,0,Monday
2024-03-25 08:00:00+00:00,15.2138888835907,8,0,Monday
2024-03-25 09:00:00+00:00,10.22872030735016,9,0,Monday
2024-03-25 10:00:00+00:00,6.8120536009470625,10,0,Monday
2024-03-25 11:00:00+00:00,6.125744024912517,11,0,Monday
2024-03-25 12:00:00+00:00,7.2452380657196045,12,0,Monday
2024-03-25 13:00:00+00:00,7.541666706403096,13,0,Monday
2024-03-25 14:00:00+00:00,8.483035604159037,14,0,Monday
